lon,lat,classe,periodo,periodo_legenda,ordem,classe_nome
-61.75,2.2500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-61.583333333333336,2.2500000000000027,3,lig,Último Interglacial,1,Estável adequado
-61.41666666666667,2.2500000000000027,3,lig,Último Interglacial,1,Estável adequado
-61.25,2.2500000000000027,3,lig,Último Interglacial,1,Estável adequado
-61.083333333333336,2.2500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-60.91666666666667,2.2500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-60.75,2.2500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-60.583333333333336,2.2500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-60.41666666666667,2.2500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-60.25,2.2500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-60.083333333333336,2.2500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-55.91666666666667,2.2500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-55.75,2.2500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-55.583333333333336,2.2500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-55.41666666666667,2.2500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-55.25,2.2500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-55.083333333333336,2.2500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-54.91666666666667,2.2500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-54.75,2.2500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-52.583333333333336,2.2500000000000027,3,lig,Último Interglacial,1,Estável adequado
-52.41666666666667,2.2500000000000027,3,lig,Último Interglacial,1,Estável adequado
-52.25,2.2500000000000027,3,lig,Último Interglacial,1,Estável adequado
-52.083333333333336,2.2500000000000027,3,lig,Último Interglacial,1,Estável adequado
-51.91666666666667,2.2500000000000027,3,lig,Último Interglacial,1,Estável adequado
-51.75,2.2500000000000027,3,lig,Último Interglacial,1,Estável adequado
-51.583333333333336,2.2500000000000027,3,lig,Último Interglacial,1,Estável adequado
-51.41666666666667,2.2500000000000027,3,lig,Último Interglacial,1,Estável adequado
-51.25,2.2500000000000027,3,lig,Último Interglacial,1,Estável adequado
-51.083333333333336,2.2500000000000027,3,lig,Último Interglacial,1,Estável adequado
-50.91666666666667,2.2500000000000027,3,lig,Último Interglacial,1,Estável adequado
-63.25,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-63.083333333333336,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-62.91666666666667,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-62.75,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-62.583333333333336,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-62.41666666666667,2.0833333333333357,1,lig,Último Interglacial,1,Adequado apenas atual
-62.25,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-62.083333333333336,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-61.91666666666667,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-61.75,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-61.583333333333336,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-61.41666666666667,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-61.25,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-61.083333333333336,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-60.91666666666667,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-60.75,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-60.583333333333336,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-60.41666666666667,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-60.25,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-60.083333333333336,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-59.91666666666667,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-55.91666666666667,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-55.75,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-55.583333333333336,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-55.41666666666667,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-55.25,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-55.083333333333336,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-54.91666666666667,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-54.75,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-54.583333333333336,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-54.41666666666667,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-54.25,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-54.083333333333336,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-53.91666666666667,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-53.75,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-53.583333333333336,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-53.41666666666667,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-53.25,2.0833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos
-53.083333333333336,2.0833333333333357,3,lig,Último Interglacial,1,Estável adequado
-52.91666666666667,2.0833333333333357,3,lig,Último Interglacial,1,Estável adequado
-52.75,2.0833333333333357,3,lig,Último Interglacial,1,Estável adequado
-52.583333333333336,2.0833333333333357,3,lig,Último Interglacial,1,Estável adequado
-52.41666666666667,2.0833333333333357,3,lig,Último Interglacial,1,Estável adequado
-52.25,2.0833333333333357,3,lig,Último Interglacial,1,Estável adequado
-52.083333333333336,2.0833333333333357,3,lig,Último Interglacial,1,Estável adequado
-51.91666666666667,2.0833333333333357,3,lig,Último Interglacial,1,Estável adequado
-51.75,2.0833333333333357,3,lig,Último Interglacial,1,Estável adequado
-51.583333333333336,2.0833333333333357,3,lig,Último Interglacial,1,Estável adequado
-51.41666666666667,2.0833333333333357,3,lig,Último Interglacial,1,Estável adequado
-51.25,2.0833333333333357,3,lig,Último Interglacial,1,Estável adequado
-51.083333333333336,2.0833333333333357,3,lig,Último Interglacial,1,Estável adequado
-50.91666666666667,2.0833333333333357,3,lig,Último Interglacial,1,Estável adequado
-50.75,2.0833333333333357,3,lig,Último Interglacial,1,Estável adequado
-50.583333333333336,2.0833333333333357,3,lig,Último Interglacial,1,Estável adequado
-67.58333333333333,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-67.41666666666667,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-63.583333333333336,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-63.41666666666667,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-63.25,1.9166666666666692,3,lig,Último Interglacial,1,Estável adequado
-63.083333333333336,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-62.91666666666667,1.9166666666666692,1,lig,Último Interglacial,1,Adequado apenas atual
-62.75,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-62.583333333333336,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-62.41666666666667,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-62.25,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-62.083333333333336,1.9166666666666692,3,lig,Último Interglacial,1,Estável adequado
-61.91666666666667,1.9166666666666692,3,lig,Último Interglacial,1,Estável adequado
-61.75,1.9166666666666692,3,lig,Último Interglacial,1,Estável adequado
-61.583333333333336,1.9166666666666692,3,lig,Último Interglacial,1,Estável adequado
-61.41666666666667,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-61.25,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-61.083333333333336,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-60.91666666666667,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-60.75,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-60.583333333333336,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-60.41666666666667,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-60.25,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-60.083333333333336,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-59.91666666666667,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-55.91666666666667,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-55.75,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-55.583333333333336,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-55.41666666666667,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-55.25,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-55.083333333333336,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-54.91666666666667,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-54.75,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-54.583333333333336,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-54.41666666666667,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-54.25,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-54.083333333333336,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-53.91666666666667,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-53.75,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-53.583333333333336,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-53.41666666666667,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-53.25,1.9166666666666692,1,lig,Último Interglacial,1,Adequado apenas atual
-53.083333333333336,1.9166666666666692,0,lig,Último Interglacial,1,Inadequado em ambos
-52.91666666666667,1.9166666666666692,3,lig,Último Interglacial,1,Estável adequado
-52.75,1.9166666666666692,3,lig,Último Interglacial,1,Estável adequado
-52.583333333333336,1.9166666666666692,3,lig,Último Interglacial,1,Estável adequado
-52.41666666666667,1.9166666666666692,3,lig,Último Interglacial,1,Estável adequado
-52.25,1.9166666666666692,3,lig,Último Interglacial,1,Estável adequado
-52.083333333333336,1.9166666666666692,3,lig,Último Interglacial,1,Estável adequado
-51.91666666666667,1.9166666666666692,3,lig,Último Interglacial,1,Estável adequado
-51.75,1.9166666666666692,3,lig,Último Interglacial,1,Estável adequado
-51.583333333333336,1.9166666666666692,3,lig,Último Interglacial,1,Estável adequado
-51.41666666666667,1.9166666666666692,3,lig,Último Interglacial,1,Estável adequado
-51.25,1.9166666666666692,3,lig,Último Interglacial,1,Estável adequado
-51.083333333333336,1.9166666666666692,3,lig,Último Interglacial,1,Estável adequado
-50.91666666666667,1.9166666666666692,3,lig,Último Interglacial,1,Estável adequado
-50.75,1.9166666666666692,3,lig,Último Interglacial,1,Estável adequado
-50.583333333333336,1.9166666666666692,3,lig,Último Interglacial,1,Estável adequado
-68.08333333333333,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-67.91666666666667,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-67.75,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-67.58333333333333,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-67.41666666666667,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-63.91666666666667,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-63.75,1.7500000000000027,1,lig,Último Interglacial,1,Adequado apenas atual
-63.583333333333336,1.7500000000000027,1,lig,Último Interglacial,1,Adequado apenas atual
-63.41666666666667,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-63.25,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-63.083333333333336,1.7500000000000027,2,lig,Último Interglacial,1,Adequado apenas passado
-62.91666666666667,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-62.75,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-62.583333333333336,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-62.41666666666667,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-62.25,1.7500000000000027,3,lig,Último Interglacial,1,Estável adequado
-62.083333333333336,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-61.91666666666667,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-61.75,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-61.583333333333336,1.7500000000000027,3,lig,Último Interglacial,1,Estável adequado
-61.41666666666667,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-61.25,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-61.083333333333336,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-60.91666666666667,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-60.75,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-60.583333333333336,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-60.41666666666667,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-60.25,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-60.083333333333336,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-59.91666666666667,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-59.75,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-57.25,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-57.083333333333336,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-56.91666666666667,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-56.75,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-56.583333333333336,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-56.41666666666667,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-56.25,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-56.083333333333336,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-55.91666666666667,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-55.75,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-55.583333333333336,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-55.41666666666667,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-55.25,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-55.083333333333336,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-54.91666666666667,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-54.75,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-54.583333333333336,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-54.41666666666667,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-54.25,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-54.083333333333336,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-53.91666666666667,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-53.75,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-53.583333333333336,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-53.41666666666667,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-53.25,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-53.083333333333336,1.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos
-52.91666666666667,1.7500000000000027,3,lig,Último Interglacial,1,Estável adequado
-52.75,1.7500000000000027,3,lig,Último Interglacial,1,Estável adequado
